daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)
-2001       10       15     2.87     2.87   0.0275   0.0275    0.282    0.282     3.64     59.7        0        0 
-2001       10       16     3.92     3.92   0.0377   0.0377     0.35     0.35     3.64     59.7        0        0 
-2001       10       17     3.22     3.22   0.0309   0.0309    0.283    0.283     3.64     59.7        0        0 
-2001       10       18     2.24     2.24   0.0215   0.0215    0.197    0.197     3.64     59.7        0        0 
-2001       10       19     2.42     2.42   0.0233   0.0233    0.214    0.214     3.64     59.7        0        0 
-2001       10       20     1.93     1.93   0.0185   0.0185    0.181    0.181     3.63     59.7        0        0 
-2001       10       21     1.73     1.73   0.0166   0.0166    0.152    0.152     3.63     59.7        0        0 
-2001       10       22      2.8      2.8   0.0269   0.0269    0.247    0.247     3.63     59.7        0        0 
-2001       10       23    0.713    0.713  0.00685  0.00685   0.0627   0.0627     3.63     59.7        0        0 
-2001       10       24      1.2      1.2   0.0115   0.0115    0.108    0.108     3.62     59.7        0        0 
-2001       10       25     2.38     2.38   0.0229   0.0229    0.208    0.208     3.62     59.7        0        0 
-2001       10       26     2.63     2.63   0.0252   0.0252    0.232    0.232     3.62     59.7        0        0 
-2001       10       27     1.69     1.69   0.0162   0.0162    0.148    0.148     3.62     59.7        0        0 
-2001       10       28     1.02     1.02   0.0098   0.0098    0.092    0.092     3.62     59.7        0        0 
-2001       10       29      2.3      2.3   0.0221   0.0221    0.206    0.206     3.61     59.7        0        0 
-2001       10       30     2.65     2.65   0.0254   0.0254     0.24     0.24     3.61     59.7        0        0 
-2001       10       31     1.63     1.63   0.0156   0.0156    0.145    0.145     3.61     59.7        0        0 
-2001       11        1     2.75     2.75   0.0264   0.0264    0.263    0.263     3.61     59.7        0        0 
-2001       11        2     2.48     2.48   0.0238   0.0238    0.232    0.232      3.6     59.8        0        0 
-2001       11        3     1.33     1.33   0.0128   0.0128    0.126    0.126      3.6     59.8        0        0 
-2001       11        4     1.71     1.71   0.0164   0.0164    0.162    0.162      3.6     59.8        0        0 
-2001       11        5     1.98     1.98    0.019    0.019    0.194    0.194      3.6     59.8        0        0 
-2001       11        6    0.627    0.627  0.00602  0.00602   0.0601   0.0601     3.59     59.8        0        0 
-2001       11        7    0.965    0.965  0.00926  0.00926   0.0914   0.0914     3.59     59.8        0        0 
-2001       11        8    0.768    0.768  0.00737  0.00737   0.0838   0.0838     3.59     59.8        0        0 
-2001       11        9     1.86     1.86   0.0178   0.0178    0.256    0.256     3.59     59.8        0        0 
-2001       11       10     1.55     1.55   0.0149   0.0149    0.253    0.253     3.59     59.8        0        0 
-2001       11       11     0.68     0.68  0.00652  0.00652   0.0903   0.0903     3.59     59.8        0        0 
-2001       11       12    0.453    0.453  0.00435  0.00435   0.0443   0.0443     3.58     59.8        0        0 
-2001       11       13     1.25     1.25    0.012    0.012    0.142    0.142     3.58     59.8        0        0 
-2001       11       14     1.74     1.74   0.0167   0.0167    0.228    0.228     3.58     59.8        0        0 
-2001       11       15     1.27     1.27   0.0122   0.0122    0.232    0.232     3.58     59.8        0        0 
-2001       11       16      0.9      0.9  0.00864  0.00864    0.102    0.102     3.58     59.8        0        0 
-2001       11       17     0.77     0.77   0.0074   0.0074   0.0858   0.0858     3.58     59.8        0        0 
-2001       11       18     1.01     1.01  0.00972  0.00972    0.122    0.122     3.57     59.8        0        0 
-2001       11       19    0.952    0.952  0.00914  0.00914     0.11     0.11     3.57     59.8        0        0 
-2001       11       20     0.42     0.42  0.00404  0.00404   0.0456   0.0456     3.57     59.8        0        0 
-2001       11       21    0.918    0.918  0.00881  0.00881   0.0965   0.0965     3.57     59.8        0        0 
-2001       11       22    0.895    0.895  0.00859  0.00859   0.0945   0.0945     3.57     59.8        0        0 
-2001       11       23    0.919    0.919  0.00882  0.00882    0.121    0.121     3.56     59.8        0        0 
-2001       11       24    0.171    0.171  0.00164  0.00164    0.018    0.018     3.56     59.8        0        0 
-2001       11       25    0.707    0.707  0.00678  0.00678   0.0652   0.0652     3.56     59.8        0        0 
-2001       11       26    0.695    0.695  0.00667  0.00667   0.0724   0.0724     3.56     59.8        0        0 
-2001       11       27     1.26     1.26   0.0121   0.0121    0.161    0.161     3.56     59.8        0        0 
-2001       11       28     1.02     1.02  0.00976  0.00976    0.113    0.113     3.55     59.8        0        0 
-2001       11       29    0.346    0.346  0.00332  0.00332   0.0335   0.0335     3.55     59.8        0        0 
-2001       11       30    0.341    0.341  0.00327  0.00327   0.0298   0.0298     3.55     59.8        0        0 
-2001       12        1    0.325    0.325  0.00312  0.00312   0.0286   0.0286     3.54     59.8        0        0 
-2001       12        2     0.19     0.19  0.00182  0.00182    0.021    0.021     3.54     59.8        0        0 
-2001       12        3    0.494    0.494  0.00475  0.00475    0.047    0.047     3.54     59.8        0        0 
-2001       12        4    0.455    0.455  0.00436  0.00436   0.0452   0.0452     3.54     59.8        0        0 
-2001       12        5    0.485    0.485  0.00465  0.00465   0.0476   0.0476     3.53     59.8        0        0 
-2001       12        6    0.796    0.796  0.00764  0.00764   0.0822   0.0822     3.53     59.8        0        0 
-2001       12        7     1.23     1.23   0.0118   0.0118    0.165    0.165     3.53     59.8        0        0 
-2001       12        8    0.601    0.601  0.00577  0.00577    0.134    0.134     3.53     59.8        0        0 
-2001       12        9    0.566    0.566  0.00543  0.00543    0.162    0.162     3.53     59.8        0        0 
-2001       12       10    0.617    0.617  0.00592  0.00592    0.138    0.138     3.53     59.8        0        0 
-2001       12       11    0.257    0.257  0.00246  0.00246   0.0371   0.0371     3.53     59.8        0        0 
-2001       12       12    0.289    0.289  0.00277  0.00277   0.0445   0.0445     3.52     59.8        0        0 
-2001       12       13    0.228    0.228  0.00219  0.00219   0.0422   0.0422     3.52     59.8        0        0 
-2001       12       14        0        0        0        0    0.171    0.171     3.52     59.8        0        0 
-2001       12       15     0.13     0.13  0.00125  0.00125    0.093    0.093     3.52     59.8        0        0 
-2001       12       16    0.485    0.485  0.00465  0.00465    0.143    0.143     3.52     59.8        0        0 
-2001       12       17    0.134    0.134  0.00128  0.00128    0.049    0.049     3.52     59.8        0        0 
-2001       12       18    0.197    0.197  0.00189  0.00189   0.0313   0.0313     3.52     59.8        0        0 
-2001       12       19    0.354    0.354   0.0034   0.0034   0.0486   0.0486     3.52     59.8        0        0 
-2001       12       20    0.826    0.826  0.00793  0.00793    0.146    0.146     3.52     59.8        0        0 
-2001       12       21    0.089    0.089 0.000854 0.000854   0.0131   0.0131     3.51     59.8        0        0 
-2001       12       22    0.308    0.308  0.00296  0.00296   0.0652   0.0652     3.51     59.8        0        0 
-2001       12       23   0.0607   0.0607 0.000583 0.000583   0.0981   0.0981     3.51     59.8        0        0 
-2001       12       24   0.0987   0.0987 0.000948 0.000948    0.014    0.014     3.51     59.8        0        0 
-2001       12       25    0.458    0.458  0.00439  0.00439   0.0544   0.0544     3.51     59.8        0        0 
-2001       12       26    0.201    0.201  0.00193  0.00193   0.0438   0.0438     3.51     59.8        0        0 
-2001       12       27    0.136    0.136   0.0013   0.0013   0.0203   0.0203     3.51     59.8        0        0 
-2001       12       28     1.02     1.02  0.00977  0.00977    0.113    0.113      3.5     59.8        0        0 
-2001       12       29    0.165    0.165  0.00158  0.00158   0.0296   0.0296      3.5     59.8        0        0 
-2001       12       30    0.447    0.447  0.00429  0.00429    0.106    0.106      3.5     59.8        0        0 
-2001       12       31    0.176    0.176  0.00169  0.00169   0.0969   0.0969      3.5     59.8        0        0 

-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)

-2002        1        1    0.028    0.028 0.000269 0.000269   0.0372   0.0372      3.5     59.8        0        0 
-2002        1        2   0.0407   0.0407  0.00039  0.00039    0.106    0.106      3.5     59.8        0        0 
-2002        1        3    0.188    0.188   0.0018   0.0018    0.177    0.177      3.5     59.8        0        0 
-2002        1        4    0.221    0.221  0.00212  0.00212    0.179    0.179      3.5     59.8        0        0 
-2002        1        5    0.594    0.594   0.0057   0.0057    0.156    0.156      3.5     59.8        0        0 
-2002        1        6    0.131    0.131  0.00126  0.00126   0.0274   0.0274      3.5     59.8        0        0 
-2002        1        7    0.325    0.325  0.00312  0.00312   0.0557   0.0557      3.5     59.8        0        0 
-2002        1        8    0.402    0.402  0.00386  0.00386   0.0798   0.0798      3.5     59.8        0        0 
-2002        1        9    0.946    0.946  0.00908  0.00908    0.159    0.159     3.49     59.8        0        0 
-2002        1       10    0.553    0.553  0.00531  0.00531    0.114    0.114     3.49     59.8        0        0 
-2002        1       11    0.177    0.177   0.0017   0.0017   0.0289   0.0289     3.49     59.8        0        0 
-2002        1       12    0.388    0.388  0.00372  0.00372   0.0614   0.0614     3.49     59.8        0        0 
-2002        1       13     1.04     1.04  0.00995  0.00995    0.151    0.151     3.49     59.8        0        0 
-2002        1       14    0.274    0.274  0.00263  0.00263   0.0401   0.0401     3.49     59.8        0        0 
-2002        1       15    0.134    0.134  0.00129  0.00129   0.0194   0.0194     3.49     59.8        0        0 
-2002        1       16    0.697    0.697  0.00669  0.00669   0.0953   0.0953     3.48     59.8        0        0 
-2002        1       17    0.592    0.592  0.00568  0.00568   0.0784   0.0784     3.48     59.8        0        0 
-2002        1       18    0.423    0.423  0.00406  0.00406   0.0605   0.0605     3.48     59.8        0        0 
-2002        1       19    0.857    0.857  0.00823  0.00823   0.0903   0.0903     3.48     59.8        0        0 
-2002        1       20    0.442    0.442  0.00424  0.00424   0.0446   0.0446     3.48     59.8        0        0 
-2002        1       21     0.52     0.52  0.00499  0.00499   0.0488   0.0488     3.47     59.8        0        0 
-2002        1       22    0.527    0.527  0.00505  0.00505   0.0569   0.0569     3.47     59.8        0        0 
-2002        1       23    0.433    0.433  0.00416  0.00416   0.0477   0.0477     3.47     59.8        0        0 
-2002        1       24    0.528    0.528  0.00507  0.00507   0.0534   0.0534     3.47     59.8        0        0 
-2002        1       25     1.32     1.32   0.0126   0.0126    0.152    0.152     3.46     59.8        0        0 
