daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 1, 1, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2007         12          6     0.1974 0.00100263  0.0100129    2.43032          1          1     0.93008     0.92728
-2007         12          7    1.03495 0.00525668  0.0514883    2.42852          1          1    0.951078    0.881615
-2007         12          8   0.810971 0.00411906  0.0522032    2.42714          1          1    0.731277    0.912105
-2007         12          9    1.30902 0.00664875  0.0750721    2.42575          1          1    0.819494    0.918512
-2007         12         10   0.986419 0.00501019  0.0592746    2.42434          1          1    0.778395    0.948854
-2007         12         11    1.52961 0.00776915   0.101245    2.42328          1          1    0.711193     0.90303
-2007         12         12    0.50694 0.00257484  0.0458204    2.42229          1          1    0.516398    0.960309
-2007         12         13   0.322331 0.00163717  0.0337748    2.42139          1          1    0.443794    0.982161
-2007         12         14   0.311881  0.0015841  0.0441169    2.42076          1          1    0.329197    0.972875
-2007         12         15   0.774448 0.00393355   0.104568    2.42025          1          1      0.3467    0.936131
-2007         12         16   0.628832 0.00319394   0.110724    2.41988          1          1    0.266089    0.929601
-2007         12         17   0.165173 0.000838942   0.058284    2.41964          1          1    0.132344    0.952657
-2007         12         18   0.217899 0.00110675   0.109604    2.41951          1          1   0.0926282    0.966572
-2007         12         19   0.564137 0.00286535   0.109434    2.41917          1          1    0.240437    0.959349
-2007         12         20          0          0    0.02982    2.41917          1          1           0     0.99005
-2007         12         21          0          0  0.0397976    2.41917          1          1           0     0.99104
-2007         12         22   0.581794 0.00295503   0.127114     2.4189          1          1     0.21332    0.963676
-2007         12         23   0.946949 0.00480972  0.0888596    2.41811          1          1     0.49884    0.934728
-2007         12         24   0.958232 0.00486702  0.0798937     2.4172          1          1    0.558894    0.964158
-2007         12         25   0.507805 0.00257923  0.0427866    2.41611          1          1    0.559866    0.888252
-2007         12         26   0.578025 0.00293589  0.0505188    2.41511          1          1    0.531849     0.97824
-2007         12         27   0.313896 0.00159433  0.0237386    2.41382          1          1    0.614579    0.977751
-2007         12         28    1.62482 0.00825272   0.100154     2.4127          1          1    0.759101    0.930996
-2007         12         29    1.10696 0.00562246  0.0693428    2.41141          1          1    0.746857    0.931928
-2007         12         30   0.903072 0.00458685  0.0593193    2.41013          1          1    0.711753    0.935663
-2007         12         31   0.399958 0.00203146  0.0283504    2.40878          1          1    0.656289    0.967539

-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2008          1          1   0.389377 0.00197771  0.0333175    2.40769          1          1     0.54451    0.969476
-2008          1          2   0.472199 0.00239838   0.119343    2.40744          1          1    0.184741    0.952181
-2008          1          3   0.134129 0.000681263  0.0361202     2.4071          1          1       0.174    0.933327
-2008          1          4   0.450854 0.00228996  0.0349268    2.40588          1          1    0.607671    0.904837
-2008          1          5    0.84567  0.0042953   0.051473    2.40445          1          1    0.768201    0.942707
-2008          1          6    1.63936 0.00832661   0.114877    2.40355          1          1    0.666302     0.94838
-2008          1          7    1.45845 0.00740773  0.0840971    2.40225          1          1    0.815831    0.897179
-2008          1          8    0.59555  0.0030249  0.0374991    2.40078          1          1    0.745562    0.915761
-2008          1          9   0.919446 0.00467002   0.057175    2.39941          1          1    0.754363    0.915303
-2008          1         10    1.02063 0.00518395  0.0556754    2.39783          1          1    0.864561    0.878974
-2008          1         11   0.550044 0.00279377  0.0284888    2.39598          1          1    0.908221    0.902127
-2008          1         12    1.28591 0.00653136  0.0787379    2.39472          1          1     0.76755    0.894939
-2008          1         13   0.642812 0.00326495  0.0403266    2.39327          1          1    0.746739    0.919891
-2008          1         14    1.01958 0.00517864  0.0595685    2.39183          1          1    0.807027    0.872843
-2008          1         15   0.330387 0.00167809  0.0184339    2.39005          1          1    0.843879    0.899425
-2008          1         16    0.99526 0.00505509   0.056846    2.38856          1          1    0.821741    0.899425
-2008          1         17   0.786516 0.00399485  0.0456674    2.38705          1          1    0.800696    0.960309
-2008          1         18   0.510041 0.00259059  0.0260706    2.38517          1          1    0.917642    0.909373
-2008          1         19   0.221873 0.00112693  0.0107753    2.38308          1          1     0.96391     0.93286
-2008          1         20   0.533357 0.00270901  0.0260406    2.38112          1          1    0.961685    0.899425
-2008          1         21   0.521906 0.00265085  0.0270521    2.37927          1          1    0.906721    0.891366
-2008          1         22     1.7567 0.00892256   0.108498    2.37822          1          1    0.759992    0.881174
-2008          1         23   0.746596 0.00379209  0.0444701    2.37673          1          1    0.786045    0.904385
-2008          1         24   0.226717 0.00115153    0.01241    2.37489          1          1    0.859916    0.898975
-2008          1         25    1.72894 0.00878158   0.108506    2.37386          1          1    0.746915    0.885148
-2008          1         26    2.37969  0.0120869   0.133323    2.37288          1          1    0.834524    0.900775
-2008          1         27   0.699354 0.00355214  0.0415642    2.37138          1          1    0.784212    0.927743
-2008          1         28   0.646659 0.00328449  0.0382432    2.36985          1          1     0.79161    0.899425
-2008          1         29   0.467933 0.00237671  0.0317983    2.36848          1          1    0.689164    0.898526
-2008          1         30   0.604794 0.00307185  0.0506724    2.36747          1          1    0.552668    0.963194
-2008          1         31    0.68598 0.00348421  0.0555908    2.36645          1          1    0.574039    0.931928
-2008          2          1    1.29313 0.00656805  0.0855987    2.36535          1          1    0.707915    0.878974
-2008          2          2    1.58063 0.00802829   0.130542    2.36468          1          1    0.565529    0.897628
-2008          2          3    1.72752 0.00877437   0.137221    2.36401          1          1     0.59055    0.866321
-2008          2          4   0.932794 0.00473782  0.0569473    2.36264          1          1    0.766586    0.888696
-2008          2          5   0.617057 0.00313414  0.0335946    2.36097          1          1    0.853636    0.936131
-2008          2          6   0.798995 0.00405823  0.0442309    2.35939          1          1    0.843142     0.90529
-2008          2          7    2.52375  0.0128186   0.156591    2.35866          1          1    0.752445    0.892258
